{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 4, 'n_target': 50, 'lipton': 0.235, 'prop-target': 0.84, 'oracle': 0.235, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 64, 'n_target': 50, 'lipton': 0.145, 'prop-target': 0.72, 'oracle': 0.145, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 64, 'n_target': 50, 'lipton': 0.14, 'prop-target': 0.8, 'oracle': 0.14, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 64, 'n_target': 50, 'lipton': 0.1475, 'prop-target': 0.74, 'oracle': 0.1475, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 64, 'n_target': 50, 'lipton': 0.1575, 'prop-target': 0.7800000000000001, 'oracle': 0.1575, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 64, 'n_target': 50, 'lipton': 0.115, 'prop-target': 0.7600000000000001, 'oracle': 0.115, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 64, 'n_target': 50, 'lipton': 0.125, 'prop-target': 0.7800000000000001, 'oracle': 0.125, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 64, 'n_target': 50, 'lipton': 0.135, 'prop-target': 0.64, 'oracle': 0.135, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0058, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.76, 'oracle': 0.0975, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 128, 'n_target': 50, 'lipton': 0.1325, 'prop-target': 0.72, 'oracle': 0.1325, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 128, 'n_target': 50, 'lipton': 0.1275, 'prop-target': 0.74, 'oracle': 0.1275, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.76, 'oracle': 0.0925, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.72, 'oracle': 0.0975, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 128, 'n_target': 50, 'lipton': 0.12, 'prop-target': 0.8000000000000002, 'oracle': 0.12, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.7, 'oracle': 0.0925, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 128, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.68, 'oracle': 0.09, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 128, 'n_target': 50, 'lipton': 0.0775, 'prop-target': 0.68, 'oracle': 0.0775, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.68, 'oracle': 0.08, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 128, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.78, 'oracle': 0.0825, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 128, 'n_target': 50, 'lipton': 0.095, 'prop-target': 0.62, 'oracle': 0.095, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.66, 'oracle': 0.0925, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.115, 'prop-target': 0.8, 'oracle': 0.115, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.115, 'prop-target': 0.8, 'oracle': 0.115, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 128, 'n_target': 50, 'lipton': 0.095, 'prop-target': 0.76, 'oracle': 0.095, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 128, 'n_target': 50, 'lipton': 0.1, 'prop-target': 0.78, 'oracle': 0.1, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 128, 'n_target': 50, 'lipton': 0.1125, 'prop-target': 0.74, 'oracle': 0.1125, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 128, 'n_target': 50, 'lipton': 0.1275, 'prop-target': 0.74, 'oracle': 0.1275, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 128, 'n_target': 50, 'lipton': 0.095, 'prop-target': 0.64, 'oracle': 0.095, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.76, 'oracle': 0.0925, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.006, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.7, 'oracle': 0.0925, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 128, 'n_target': 50, 'lipton': 0.085, 'prop-target': 0.8, 'oracle': 0.085, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 128, 'n_target': 50, 'lipton': 0.1, 'prop-target': 0.76, 'oracle': 0.1, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 128, 'n_target': 50, 'lipton': 0.085, 'prop-target': 0.8, 'oracle': 0.085, 'iter': 59}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 128, 'n_target': 50, 'lipton': 0.1275, 'prop-target': 0.7, 'oracle': 0.1275, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.13, 'prop-target': 0.8, 'oracle': 0.13, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 128, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.6200000000000001, 'oracle': 0.08, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 128, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.7, 'oracle': 0.09, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.7800000000000001, 'oracle': 0.1075, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 128, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.74, 'oracle': 0.09, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0063, 'n_source': 128, 'n_target': 50, 'lipton': 0.075, 'prop-target': 0.66, 'oracle': 0.075, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 128, 'n_target': 50, 'lipton': 0.11, 'prop-target': 0.82, 'oracle': 0.11, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 128, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.7, 'oracle': 0.0825, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 128, 'n_target': 50, 'lipton': 0.11, 'prop-target': 0.84, 'oracle': 0.11, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.6, 'oracle': 0.1075, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.78, 'oracle': 0.0975, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 128, 'n_target': 50, 'lipton': 0.105, 'prop-target': 0.7400000000000001, 'oracle': 0.105, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.8, 'oracle': 0.0825, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 128, 'n_target': 50, 'lipton': 0.085, 'prop-target': 0.74, 'oracle': 0.085, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.1025, 'prop-target': 0.7, 'oracle': 0.1025, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 128, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.7, 'oracle': 0.09, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.7, 'oracle': 0.0975, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 128, 'n_target': 50, 'lipton': 0.0875, 'prop-target': 0.74, 'oracle': 0.0875, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0059, 'n_source': 128, 'n_target': 50, 'lipton': 0.0775, 'prop-target': 0.84, 'oracle': 0.0775, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.72, 'oracle': 0.0975, 'iter': 61}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 128, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.82, 'oracle': 0.0825, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 128, 'n_target': 50, 'lipton': 0.105, 'prop-target': 0.7, 'oracle': 0.105, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 128, 'n_target': 50, 'lipton': 0.1175, 'prop-target': 0.68, 'oracle': 0.1175, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 128, 'n_target': 50, 'lipton': 0.1025, 'prop-target': 0.76, 'oracle': 0.1025, 'iter': 86}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 128, 'n_target': 50, 'lipton': 0.095, 'prop-target': 0.72, 'oracle': 0.095, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 128, 'n_target': 50, 'lipton': 0.1025, 'prop-target': 0.76, 'oracle': 0.1025, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 128, 'n_target': 50, 'lipton': 0.1, 'prop-target': 0.7, 'oracle': 0.1, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 128, 'n_target': 50, 'lipton': 0.0725, 'prop-target': 0.76, 'oracle': 0.0725, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.78, 'oracle': 0.0925, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 128, 'n_target': 50, 'lipton': 0.095, 'prop-target': 0.72, 'oracle': 0.095, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.095, 'prop-target': 0.72, 'oracle': 0.095, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 128, 'n_target': 50, 'lipton': 0.1025, 'prop-target': 0.68, 'oracle': 0.1025, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0031, 'n_source': 128, 'n_target': 50, 'lipton': 0.0725, 'prop-target': 0.74, 'oracle': 0.0725, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.8200000000000001, 'oracle': 0.08, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 128, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.78, 'oracle': 0.09, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.84, 'oracle': 0.1075, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.82, 'oracle': 0.0975, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.72, 'oracle': 0.1075, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 128, 'n_target': 50, 'lipton': 0.11, 'prop-target': 0.7, 'oracle': 0.11, 'iter': 79}
 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 128, 'n_target': 50, 'lipton': 0.12, 'prop-target': 0.76, 'oracle': 0.12, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.74, 'oracle': 0.1075, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.7, 'oracle': 0.0925, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 128, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.66, 'oracle': 0.0825, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 128, 'n_target': 50, 'lipton': 0.105, 'prop-target': 0.78, 'oracle': 0.105, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 128, 'n_target': 50, 'lipton': 0.13, 'prop-target': 0.8, 'oracle': 0.13, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.13, 'prop-target': 0.82, 'oracle': 0.13, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.88, 'oracle': 0.0925, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 128, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.72, 'oracle': 0.08, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 128, 'n_target': 50, 'lipton': 0.0925, 'prop-target': 0.9, 'oracle': 0.0925, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.82, 'oracle': 0.1075, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 128, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.62, 'oracle': 0.09, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 128, 'n_target': 50, 'lipton': 0.135, 'prop-target': 0.76, 'oracle': 0.135, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0059, 'n_source': 128, 'n_target': 50, 'lipton': 0.07, 'prop-target': 0.66, 'oracle': 0.07, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.1, 'prop-target': 0.78, 'oracle': 0.1, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 128, 'n_target': 50, 'lipton': 0.1, 'prop-target': 0.72, 'oracle': 0.1, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.62, 'oracle': 0.0675, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.68, 'oracle': 0.1075, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 128, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.7, 'oracle': 0.09, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.0775, 'prop-target': 0.72, 'oracle': 0.0775, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 128, 'n_target': 50, 'lipton': 0.1225, 'prop-target': 0.78, 'oracle': 0.1225, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.76, 'oracle': 0.1075, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 128, 'n_target': 50, 'lipton': 0.1025, 'prop-target': 0.84, 'oracle': 0.1025, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 128, 'n_target': 50, 'lipton': 0.12, 'prop-target': 0.76, 'oracle': 0.12, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 128, 'n_target': 50, 'lipton': 0.1125, 'prop-target': 0.88, 'oracle': 0.1125, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 128, 'n_target': 50, 'lipton': 0.1075, 'prop-target': 0.8, 'oracle': 0.1075, 'iter': 78}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 128, 'n_target': 50, 'lipton': 0.0875, 'prop-target': 0.9, 'oracle': 0.0875, 'iter': 85}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 128, 'n_target': 50, 'lipton': 0.0725, 'prop-target': 0.8000000000000002, 'oracle': 0.0725, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 128, 'n_target': 50, 'lipton': 0.1025, 'prop-target': 0.74, 'oracle': 0.1025, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0063, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.68, 'oracle': 0.0975, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 128, 'n_target': 50, 'lipton': 0.125, 'prop-target': 0.78, 'oracle': 0.125, 'iter': 80}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 128, 'n_target': 50, 'lipton': 0.12, 'prop-target': 0.78, 'oracle': 0.12, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 128, 'n_target': 50, 'lipton': 0.0975, 'prop-target': 0.84, 'oracle': 0.0975, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 4, 'lipton': 0.1225, 'prop-target': 0.5, 'oracle': 0.13, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 4, 'lipton': 0.24, 'prop-target': 1.0, 'oracle': 0.1475, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 4, 'lipton': 0.13, 'prop-target': 0.75, 'oracle': 0.13, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 4, 'lipton': 0.27, 'prop-target': 1.0, 'oracle': 0.145, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 4, 'lipton': 0.215, 'prop-target': 0.5, 'oracle': 0.1025, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 4, 'lipton': 0.15, 'prop-target': 0.75, 'oracle': 0.15, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 4, 'lipton': 0.2875, 'prop-target': 1.0, 'oracle': 0.155, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 4, 'lipton': 0.2325, 'prop-target': 1.0, 'oracle': 0.12, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 4, 'lipton': 0.1025, 'prop-target': 0.5, 'oracle': 0.1725, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 4, 'lipton': 0.115, 'prop-target': 0.25, 'oracle': 0.13, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 50, 'n_target': 4, 'lipton': 0.115, 'prop-target': 0.75, 'oracle': 0.115, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.006, 'n_source': 50, 'n_target': 4, 'lipton': 0.09, 'prop-target': 0.5, 'oracle': 0.15, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 4, 'lipton': 0.2475, 'prop-target': 1.0, 'oracle': 0.1475, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 4, 'lipton': 0.2625, 'prop-target': 1.0, 'oracle': 0.135, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 4, 'lipton': 0.27, 'prop-target': 1.0, 'oracle': 0.155, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 4, 'lipton': 0.23, 'prop-target': 1.0, 'oracle': 0.15, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 4, 'lipton': 0.075, 'prop-target': 0.25, 'oracle': 0.175, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 256, 'n_target': 50, 'lipton': 0.065, 'prop-target': 0.74, 'oracle': 0.065, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 256, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.72, 'oracle': 0.0825, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 4, 'lipton': 0.24, 'prop-target': 1.0, 'oracle': 0.0975, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 4, 'lipton': 0.11, 'prop-target': 0.25, 'oracle': 0.1275, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 256, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.84, 'oracle': 0.06, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 256, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.68, 'oracle': 0.0375, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 256, 'n_target': 50, 'lipton': 0.07, 'prop-target': 0.7, 'oracle': 0.07, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 256, 'n_target': 50, 'lipton': 0.07, 'prop-target': 0.84, 'oracle': 0.07, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 256, 'n_target': 50, 'lipton': 0.0775, 'prop-target': 0.6400000000000001, 'oracle': 0.0775, 'iter': 86}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 256, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.7000000000000001, 'oracle': 0.0675, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 256, 'n_target': 50, 'lipton': 0.0725, 'prop-target': 0.72, 'oracle': 0.0725, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 4, 'lipton': 0.2475, 'prop-target': 1.0, 'oracle': 0.135, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 256, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.68, 'oracle': 0.06, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 256, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.74, 'oracle': 0.0525, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 256, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.76, 'oracle': 0.0675, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 4, 'lipton': 0.2425, 'prop-target': 1.0, 'oracle': 0.14, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 256, 'n_target': 50, 'lipton': 0.0725, 'prop-target': 0.62, 'oracle': 0.0725, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 256, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.7800000000000001, 'oracle': 0.0675, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 256, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.74, 'oracle': 0.0825, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0059, 'n_source': 256, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.78, 'oracle': 0.08, 'iter': 85}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 256, 'n_target': 50, 'lipton': 0.095, 'prop-target': 0.72, 'oracle': 0.095, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 256, 'n_target': 50, 'lipton': 0.075, 'prop-target': 0.82, 'oracle': 0.075, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 256, 'n_target': 50, 'lipton': 0.09, 'prop-target': 0.82, 'oracle': 0.09, 'iter': 89}
