{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.069, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.29, 'supervised': 0.15, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0628, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.57, 'prop-target-estimate': 0.1076923076923077, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 74, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.023082239115411195, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 74, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0694, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.020374220374220375, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 74, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0659, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.04036760990399192, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0655, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.6, 'prop-target-estimate': 0.0693170308204312, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0683, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.61, 'prop-target-estimate': 0.043794122971097575, 'oracle': 0.19, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0702, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.74, 'prop-target-estimate': 0.01997358490566038, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0651, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.73, 'prop-target-estimate': 0.030182684670373317, 'oracle': 0.36, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.068, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.07210781966203736, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0662, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.51, 'prop-target-estimate': 0.09978081353858702, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.069, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.0849782164657544, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0678, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.09503872723466611, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0645, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.06981216062448044, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0651, 'n_source': 160, 'n_target': 760, 'labeled': True, 'classical': 0.08, 'supervised': 0.06, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 62, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0631, 'n_source': 160, 'n_target': 10, 'labeled': True, 'classical': 0.5, 'supervised': 0.18, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 16, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.2, 'supervised': 0.05, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0707, 'n_source': 1280, 'n_target': 100, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.04806341723308416, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 17, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0667, 'n_source': 40, 'n_target': 40, 'labeled': True, 'classical': 0.25, 'supervised': 0.16, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 83, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0646, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.25, 'supervised': 0.07, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 51, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0636, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.22, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 80, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0665, 'n_source': 40, 'n_target': 100, 'labeled': False, 'lipton': 0.4, 'prop-target-estimate': 0.1993495709936341, 'oracle': 0.16, 'classical': 'nan', 'supervised': 'nan', 'iter': 77, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0665, 'n_source': 160, 'n_target': 760, 'labeled': True, 'classical': 0.1, 'supervised': 0.13, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 88, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 160, 'n_target': 760, 'labeled': True, 'classical': 0.09, 'supervised': 0.08, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 18, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0639, 'n_source': 160, 'n_target': 10, 'labeled': True, 'classical': 0.41, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 88, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0688, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.74, 'prop-target-estimate': 0.0, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0679, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.75, 'prop-target-estimate': 0.0, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0661, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.79, 'prop-target-estimate': 0.030844155844155844, 'oracle': 0.35, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0693, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.09837204254395485, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0674, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.04603854389721627, 'oracle': 0.17, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0652, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.64, 'prop-target-estimate': 0.3702046035805626, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0634, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.0, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0644, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.66, 'prop-target-estimate': 0.04711538461538462, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0727, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.61, 'prop-target-estimate': 0.13111075999367988, 'oracle': 0.17, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0687, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.66, 'prop-target-estimate': 0.03738832921497814, 'oracle': 0.28, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0705, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.31, 'supervised': 0.13, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 10, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0675, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.83, 'prop-target-estimate': 0.0, 'oracle': 0.36, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0676, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.012317327766179545, 'oracle': 0.35, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0638, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.77, 'prop-target-estimate': 0.022164215820259115, 'oracle': 0.37, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0677, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.74, 'prop-target-estimate': 0.0, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0667, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.024084783676141638, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0708, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.057557166759620755, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0614, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.020719178082191782, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.069, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.050106609808102345, 'oracle': 0.35, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.068, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.04855987872662961, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0622, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.75, 'prop-target-estimate': 0.017815176806501205, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0667, 'n_source': 6240, 'n_target': 40, 'labeled': True, 'classical': 0.18, 'supervised': 0.21, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 68, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0635, 'n_source': 1440, 'n_target': 40, 'labeled': True, 'classical': 0.24, 'supervised': 0.18, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 51, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0639, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.79, 'prop-target-estimate': 0.0, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0689, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.73, 'prop-target-estimate': 0.0, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0632, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.56, 'prop-target-estimate': 0.05165794066317626, 'oracle': 0.14, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0665, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.56, 'prop-target-estimate': 0.10508474576271186, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0661, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.17569314509270287, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0642, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.03573160873080033, 'oracle': 0.28, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0661, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.0, 'oracle': 0.32, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0699, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.63, 'prop-target-estimate': 0.11516385100753104, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.0, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.1135135135135135, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0634, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.73, 'prop-target-estimate': 0.0, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0614, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.060869565217391314, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.064, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.0, 'oracle': 0.32, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0666, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.64, 'prop-target-estimate': 0.16050878255602663, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0656, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.64, 'prop-target-estimate': 0.06819690265486728, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0649, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.023125443722352687, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.072, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.08154702724199644, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0645, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.07932166301969366, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.66, 'prop-target-estimate': 0.047223845704266514, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0691, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.07831325301204821, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0681, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.31, 'supervised': 0.13, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 36, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0618, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.35, 'supervised': 0.16, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 2, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 640, 'n_target': 100, 'labeled': False, 'lipton': 0.53, 'prop-target-estimate': 0.05442256949688608, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 3040, 'n_target': 40, 'labeled': True, 'classical': 0.49, 'supervised': 0.16, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 8, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0688, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.76, 'prop-target-estimate': 0.04623136690647482, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0681, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.68, 'prop-target-estimate': 0.042755465175394004, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0713, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.6, 'prop-target-estimate': 0.05333668512512569, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0662, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.64, 'prop-target-estimate': 0.027170586692314418, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0716, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.009580157014449881, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0651, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.66, 'prop-target-estimate': 0.04855987872662961, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0689, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.026033374157991424, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0686, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.12772369511184756, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0695, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.74, 'prop-target-estimate': 0.021868001580819394, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.75, 'prop-target-estimate': 0.0031551329775306104, 'oracle': 0.36, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0687, 'n_source': 40, 'n_target': 100, 'labeled': False, 'lipton': 0.63, 'prop-target-estimate': 0.21930946291560102, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 60, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0627, 'n_source': 240, 'n_target': 40, 'labeled': True, 'classical': 0.26, 'supervised': 0.11, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 25, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0626, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.25, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 6240, 'n_target': 40, 'labeled': True, 'classical': 0.23, 'supervised': 0.26, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 78, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0649, 'n_source': 160, 'n_target': 1560, 'labeled': True, 'classical': 0.07, 'supervised': 0.04, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 57, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0625, 'n_source': 3040, 'n_target': 40, 'labeled': True, 'classical': 0.27, 'supervised': 0.16, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 80, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.069, 'n_source': 6240, 'n_target': 40, 'labeled': True, 'classical': 0.38, 'supervised': 0.22, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 2, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1440, 'n_target': 40, 'labeled': True, 'classical': 0.21, 'supervised': 0.11, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 75, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0647, 'n_source': 40, 'n_target': 100, 'labeled': False, 'lipton': 0.52, 'prop-target-estimate': 0.3251498976308863, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 21, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.066, 'n_source': 80, 'n_target': 100, 'labeled': False, 'lipton': 0.58, 'prop-target-estimate': 0.1993243243243243, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 7, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0669, 'n_source': 160, 'n_target': 1560, 'labeled': True, 'classical': 0.08, 'supervised': 0.05, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 45, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.37, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 160, 'n_target': 100, 'labeled': False, 'lipton': 0.58, 'prop-target-estimate': 0.18509894331528237, 'oracle': 0.1, 'classical': 'nan', 'supervised': 'nan', 'iter': 36, 'setup': 'dec-prop-source'}
