{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.071, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.18, 'supervised': 0.11, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0607, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.008883569686568511, 'oracle': 0.33, 'classical': 'nan', 'supervised': 'nan', 'iter': 44, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0689, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.55, 'prop-target-estimate': 0.06915622552858262, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 44, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0704, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.74, 'prop-target-estimate': 0.04925086249383934, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 44, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0656, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.12755064305378638, 'oracle': 0.19, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.0460373671999023, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0628, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.73, 'prop-target-estimate': 0.0318918918918919, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0699, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.64, 'prop-target-estimate': 0.049958177588415205, 'oracle': 0.19, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0653, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.09570869848627507, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0625, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.6, 'prop-target-estimate': 0.0640626656770226, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0709, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.74, 'prop-target-estimate': 0.0, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0634, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.013414334051061214, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0675, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.66, 'prop-target-estimate': 0.08004352847117349, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0681, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.0496, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0659, 'n_source': 640, 'n_target': 100, 'labeled': False, 'lipton': 0.68, 'prop-target-estimate': 0.1046083295745001, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 31, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0679, 'n_source': 160, 'n_target': 360, 'labeled': True, 'classical': 0.09, 'supervised': 0.09, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0663, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.3, 'supervised': 0.14, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 46, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0706, 'n_source': 160, 'n_target': 100, 'labeled': False, 'lipton': 0.52, 'prop-target-estimate': 0.2055084398221814, 'oracle': 0.16, 'classical': 'nan', 'supervised': 'nan', 'iter': 88, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 40, 'n_target': 40, 'labeled': True, 'classical': 0.3, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 17, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0665, 'n_source': 6240, 'n_target': 40, 'labeled': True, 'classical': 0.19, 'supervised': 0.28, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0681, 'n_source': 1280, 'n_target': 100, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.012944150686103818, 'oracle': 0.35, 'classical': 'nan', 'supervised': 'nan', 'iter': 27, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0658, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.26, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 77, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0719, 'n_source': 40, 'n_target': 100, 'labeled': False, 'lipton': 0.45, 'prop-target-estimate': 0.24034368482701482, 'oracle': 0.17, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0643, 'n_source': 160, 'n_target': 10, 'labeled': True, 'classical': 0.51, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0651, 'n_source': 3040, 'n_target': 40, 'labeled': True, 'classical': 0.26, 'supervised': 0.16, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0646, 'n_source': 3040, 'n_target': 40, 'labeled': True, 'classical': 0.27, 'supervised': 0.22, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 30, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0674, 'n_source': 3040, 'n_target': 40, 'labeled': True, 'classical': 0.41, 'supervised': 0.21, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 10, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0633, 'n_source': 20, 'n_target': 100, 'labeled': False, 'lipton': 0.58, 'prop-target-estimate': 0.2663486476472768, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 79, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0673, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.61, 'prop-target-estimate': 0.07724948453608248, 'oracle': 0.14, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0714, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.68, 'prop-target-estimate': 0.05478244269411882, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0641, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.0376469198511606, 'oracle': 0.35, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0677, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.009301170734643514, 'oracle': 0.37, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0679, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.6, 'prop-target-estimate': 0.05650493984153381, 'oracle': 0.19, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0725, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.05811328708849117, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0661, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.03286099074833119, 'oracle': 0.28, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0634, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.06934397605387876, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0632, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.07014582849174995, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0655, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.54, 'prop-target-estimate': 0.06696428571428573, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0685, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.23, 'supervised': 0.17, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 75, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0626, 'n_source': 20, 'n_target': 100, 'labeled': False, 'lipton': 0.54, 'prop-target-estimate': 0.31719876416065906, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 2, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0664, 'n_source': 160, 'n_target': 360, 'labeled': True, 'classical': 0.12, 'supervised': 0.03, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0682, 'n_source': 640, 'n_target': 100, 'labeled': False, 'lipton': 0.77, 'prop-target-estimate': 0.03010882092621955, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 14, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0644, 'n_source': 1280, 'n_target': 100, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.08756517663272989, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 14, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0697, 'n_source': 160, 'n_target': 160, 'labeled': True, 'classical': 0.18, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 64, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0694, 'n_source': 20, 'n_target': 100, 'labeled': False, 'lipton': 0.43, 'prop-target-estimate': 0.32, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.064, 'n_source': 160, 'n_target': 100, 'labeled': False, 'lipton': 0.59, 'prop-target-estimate': 0.12446351931330472, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 76, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0701, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.039127599697988874, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.021421161825726145, 'oracle': 0.38, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0711, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.002695215346351795, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0659, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.05625805527710154, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0644, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.77, 'prop-target-estimate': 0.030098760831081706, 'oracle': 0.28, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0684, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.029412433374592678, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0702, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.007168983174835406, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0668, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.041135734072022166, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0659, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.64, 'prop-target-estimate': 0.08373338623289031, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0664, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.68, 'prop-target-estimate': 0.032232496697490086, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0718, 'n_source': 320, 'n_target': 100, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.07481963215120413, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0688, 'n_source': 40, 'n_target': 100, 'labeled': False, 'lipton': 0.39, 'prop-target-estimate': 0.2420088590925416, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 58, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0692, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.26, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 5, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0701, 'n_source': 160, 'n_target': 760, 'labeled': True, 'classical': 0.09, 'supervised': 0.09, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 34, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0655, 'n_source': 80, 'n_target': 100, 'labeled': False, 'lipton': 0.53, 'prop-target-estimate': 0.2798492153041338, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0658, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.28, 'supervised': 0.14, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 41, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0634, 'n_source': 6240, 'n_target': 40, 'labeled': True, 'classical': 0.38, 'supervised': 0.3, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 88, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.066, 'n_source': 160, 'n_target': 760, 'labeled': True, 'classical': 0.07, 'supervised': 0.05, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 5, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0668, 'n_source': 160, 'n_target': 160, 'labeled': True, 'classical': 0.19, 'supervised': 0.04, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 39, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0702, 'n_source': 160, 'n_target': 160, 'labeled': True, 'classical': 0.15, 'supervised': 0.09, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0644, 'n_source': 160, 'n_target': 10, 'labeled': True, 'classical': 0.43, 'supervised': 0.19, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 9, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0645, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.66, 'prop-target-estimate': 0.055283981765532265, 'oracle': 0.28, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0638, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.0414671055384315, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.66, 'prop-target-estimate': 0.09740837128605508, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0673, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.01977218774728249, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0681, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.06637329322460106, 'oracle': 0.34, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0737, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.04501563362148244, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.68, 'prop-target-estimate': 0.036266112352978046, 'oracle': 0.26, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0663, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.71, 'prop-target-estimate': 0.05983884237526014, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0688, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.63, 'prop-target-estimate': 0.07213740458015268, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0613, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.051900040141693124, 'oracle': 0.28, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0683, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.65, 'prop-target-estimate': 0.06224627875507442, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.064, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.58, 'prop-target-estimate': 0.12171199286669639, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0673, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.67, 'prop-target-estimate': 0.09674624309170472, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0676, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.58, 'prop-target-estimate': 0.09400261229228647, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0656, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.63, 'prop-target-estimate': 0.03010858972574133, 'oracle': 0.31, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0647, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.025677211026729648, 'oracle': 0.32, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0687, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.11962880886426594, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0696, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.0385554965480616, 'oracle': 0.25, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0646, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.64, 'prop-target-estimate': 0.08870292887029288, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0666, 'n_source': 1000, 'n_target': 80, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.007817191259220965, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0652, 'n_source': 160, 'n_target': 10, 'labeled': True, 'classical': 0.57, 'supervised': 0.23, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 67, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0661, 'n_source': 40, 'n_target': 40, 'labeled': True, 'classical': 0.25, 'supervised': 0.26, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 8, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0656, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.72, 'prop-target-estimate': 0.03781507283090564, 'oracle': 0.3, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0637, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.73, 'prop-target-estimate': 0.11160964666292764, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0666, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.74, 'prop-target-estimate': 0.0, 'oracle': 0.33, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0677, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.69, 'prop-target-estimate': 0.0, 'oracle': 0.27, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0676, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.61, 'prop-target-estimate': 0.0511059371362049, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0665, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.7, 'prop-target-estimate': 0.0, 'oracle': 0.29, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'dec-prop-source'}
